0.000000,0.000000,0.477089,0.000000,0.000000,0.000000,0.455149,0.000000,0.000000,0.000000,0.429231,0.000000,0.000000,0.000000,0.000000,0.000000,0.428224,0.000000,0.330550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.431673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.448795,0.000000,0.497127,0.000000,0.446835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375291,0.000000,0.000000,0.000000,0.426210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.377903,0.000000,0.000000,0.000000,0.405270,0.000000,0.000000,0.000000,0.326512,0.000000,0.000000,0.000000,0.000000,0.000000,0.439347,0.000000,0.428556,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.382373,0.000000,0.000000,0.000000,0.474519,0.000000,0.000000,0.000000,0.492481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.414782,0.000000,0.490188,0.000000,0.438001,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.388893,0.000000,0.423068,0.000000,0.394985,0.000000,0.000000,0.000000,0.476352,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.477089,0.000000,0.000000,0.000000,0.355615,0.000000,0.382898,0.000000,0.309253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.450901,0.000000,0.325805,0.000000,0.000000,0.000000,0.378185,0.000000,0.393583,0.000000,0.000000,0.000000,0.476552,0.000000,0.446034,0.000000,0.340342,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.480666,0.000000,0.457331,0.000000,0.473931,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.403588,0.000000,0.389719,0.000000,0.469878,0.000000,0.438876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.377903,0.000000,0.000000,0.000000,0.364395,0.000000,0.389649,0.000000,0.353846,0.000000,0.422518,0.000000,0.422352,0.000000,0.000000,0.000000,0.000000,0.000000,0.397213,0.000000,0.000000,0.000000,0.339512,0.000000,0.270925,0.000000,0.000000,0.000000,0.439845,0.000000,0.401648,0.000000,0.453825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.364235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.355615,0.000000,0.000000,0.000000,0.345107,0.000000,0.351378,0.000000,0.000000,0.000000,0.000000,0.000000,0.320968,0.000000,0.000000,0.000000,0.000000,0.000000,0.354875,0.000000,0.000000,0.000000,0.374159,0.410594,0.359436,0.000000,0.295345,0.000000,0.396464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.382503,0.000000,0.328513,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.364395,0.000000,0.000000,0.000000,0.416362,0.000000,0.339932,0.000000,0.000000,0.000000,0.000000,0.000000,0.315510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.293888,0.000000,0.301119,0.000000,0.385027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.455149,0.000000,0.382898,0.000000,0.345107,0.000000,0.000000,0.000000,0.315494,0.000000,0.416401,0.000000,0.359984,0.000000,0.000000,0.000000,0.420281,0.000000,0.000000,0.000000,0.000000,0.000000,0.421584,0.000000,0.000000,0.000000,0.000000,0.000000,0.440616,0.000000,0.420115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.356478,0.000000,0.449503,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.405270,0.000000,0.389649,0.000000,0.416362,0.000000,0.000000,0.000000,0.363971,0.000000,0.385824,0.000000,0.382970,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363629,0.000000,0.000000,0.000000,0.000000,0.000000,0.421684,0.000000,0.411751,0.000000,0.509182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.462360,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.324453,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.309253,0.000000,0.351378,0.000000,0.315494,0.000000,0.000000,0.000000,0.000000,0.000000,0.365768,0.000000,0.350844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.366654,0.000000,0.353508,0.000000,0.000000,0.000000,0.326019,0.000000,0.416830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.353846,0.000000,0.339932,0.000000,0.363971,0.000000,0.000000,0.000000,0.000000,0.000000,0.381647,0.000000,0.342649,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.356145,0.000000,0.270878,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
